candidate_id,smiles,docking_rank,source_models,cnn_score,cnn_affinity,minimized_affinity_kcal_mol,mw,tpsa,clogp,hbd,hba,rotatable_bonds,formal_charge,sa_score,lipinski_rule_of_five_violations,max_clinical_similarity,max_patent_proxy_similarity,murcko_scaffold,generic_murcko_scaffold,ecfp_cluster_id,pose_qc_pass,pose_qc_flags,parent_inchi_key,parent_smiles,pose_sdf
FXIA-GEN-012886,NNC(=O)c1cnc2nonc2c1-c1cccc(OCc2ccc3ccccc3c2)c1,602,reinvent_denovo,0.9441611171,6.7612957954,-10.27759,411.421,116.16,3.621,2.0,7.0,5.0,0.0,2.616,0.0,0.112,0.162,c1cc(OCc2ccc3ccccc3c2)cc(-c2ccnc3nonc23)c1,C1CCC2CC(CCC3CCCC(C4CCCC5CCCC54)C3)CCC2C1,435,true,ok,JGFAXZVGSFRWRW-UHFFFAOYSA-N,NNC(=O)c1cnc2nonc2c1-c1cccc(OCc2ccc3ccccc3c2)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0026_gnina_poses.sdf
FXIA-GEN-025338,COc1cc(OC)c(C(=O)NC(=S)Nc2cccc(-c3nc4cc(C)ccc4o3)c2)cc1OC,603,reinvent_denovo,0.9441406727,7.6608858109,-9.32878,477.542,94.85,4.956,2.0,7.0,6.0,0.0,2.32,0.0,0.168,0.19,O=C(NC(=S)Nc1cccc(-c2nc3ccccc3o2)c1)c1ccccc1,CC(CC1CCCC(C2CC3CCCCC3C2)C1)CC(C)C1CCCCC1,436,true,ok,RIVJCVWTLIRFEX-UHFFFAOYSA-N,COc1cc(OC)c(C(=O)NC(=S)Nc2cccc(-c3nc4cc(C)ccc4o3)c2)cc1OC,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0051_gnina_poses.sdf
FXIA-GEN-014152,Cc1ccc(NC(=O)OC(C)(C)C)c(NS(=O)(=O)c2c(C)n[nH]c2C)c1,604,reinvent_denovo,0.9441251755,6.7817029953,-7.82181,380.47,113.18,3.483,3.0,5.0,4.0,0.0,2.397,0.0,0.121,0.258,O=S(=O)(Nc1ccccc1)c1cn[nH]c1,CC(C)(CC1CCCCC1)C1CCCC1,437,true,ok,KCJKKZXCOQEOFO-UHFFFAOYSA-N,Cc1ccc(NC(=O)OC(C)(C)C)c(NS(=O)(=O)c2c(C)n[nH]c2C)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0029_gnina_poses.sdf
FXIA-GEN-002545,COC(=O)c1cccc(NC(=O)C(Cc2ccccc2)N(c2ccc(C)c(C)c2)S(C)(=O)=O)c1,605,reinvent_denovo,0.9440991282,6.9523878098,-8.32323,480.586,92.78,4.106,1.0,5.0,8.0,0.0,2.723,0.0,0.171,0.247,O=C(Nc1ccccc1)C(Cc1ccccc1)Nc1ccccc1,CC(CC1CCCCC1)C(CC1CCCCC1)CC1CCCCC1,438,true,ok,BREQWNBARTXEOO-UHFFFAOYSA-N,COC(=O)c1cccc(NC(=O)C(Cc2ccccc2)N(c2ccc(C)c(C)c2)S(C)(=O)=O)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0006_gnina_poses.sdf
FXIA-GEN-037548,CCOC(=O)c1nnn(Cc2ccnc(N)c2Br)c1CC,606,reinvent_denovo,0.9440957308,6.3451533318,-7.22703,354.208,95.92,1.805,1.0,6.0,5.0,0.0,2.758,0.0,0.14,0.167,c1cc(Cn2ccnn2)ccn1,C1CCC(CC2CCCC2)CC1,439,true,ok,ZXMKKVUJAQBCNZ-UHFFFAOYSA-N,CCOC(=O)c1nnn(Cc2ccnc(N)c2Br)c1CC,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0076_gnina_poses.sdf
FXIA-GEN-022846,O=S(=O)(Nc1ccc(Nc2cccc3c2CCCC3)nn1)c1ccccc1F,607,reinvent_denovo,0.9440827966,6.7251381874,-9.77848,398.463,83.98,4.039,2.0,5.0,5.0,0.0,2.383,0.0,0.101,0.165,O=S(=O)(Nc1ccc(Nc2cccc3c2CCCC3)nn1)c1ccccc1,CC(C)(CC1CCC(CC2CCCC3CCCCC32)CC1)C1CCCCC1,440,true,ok,PTMOMSCTJAAGIT-UHFFFAOYSA-N,O=S(=O)(Nc1ccc(Nc2cccc3c2CCCC3)nn1)c1ccccc1F,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0046_gnina_poses.sdf
FXIA-GEN-004493,COCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)NCC1CCCC(O)C1,608,reinvent_denovo,0.9440780282,6.860765934,-8.60571,452.551,96.89,3.207,3.0,5.0,8.0,0.0,3.398,0.0,0.121,0.173,O=C(CNC(=O)OCC1c2ccccc2-c2ccccc21)NCC1CCCCC1,CC(CCC(C)CCC1C2CCCCC2C2CCCCC21)CCC1CCCCC1,441,true,ok,CXGXPGXGEPPTRW-UHFFFAOYSA-N,COCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)NCC1CCCC(O)C1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0009_gnina_poses.sdf
FXIA-GEN-015238,Cn1c(C2=CCN(C(=O)c3ccc4c(c3)OCCO4)CC2)nc2cccnc21,609,reinvent_denovo,0.9440569878,6.9739880562,-10.01475,376.416,69.48,2.669,0.0,5.0,2.0,0.0,2.62,0.0,0.098,0.172,O=C(c1ccc2c(c1)OCCO2)N1CC=C(c2nc3cccnc3[nH]2)CC1,CC(C1CCC(C2CC3CCCCC3C2)CC1)C1CCC2CCCCC2C1,442,true,ok,KUPXHTZTMIZAAC-UHFFFAOYSA-N,Cn1c(C2=CCN(C(=O)c3ccc4c(c3)OCCO4)CC2)nc2cccnc21,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0031_gnina_poses.sdf
FXIA-GEN-022994,Cc1cccc(C(=O)NNC(=O)C(NC(=O)Cc2ccccc2)C(C)C)c1,610,reinvent_denovo,0.944039762,6.1059393883,-8.09211,367.449,87.3,2.14,3.0,3.0,6.0,0.0,2.325,0.0,0.112,0.183,O=C(Cc1ccccc1)NCC(=O)NNC(=O)c1ccccc1,CC(CCC(C)CC1CCCCC1)CCC(C)C1CCCCC1,443,true,ok,PWFWJNJQEXJBAW-UHFFFAOYSA-N,Cc1cccc(C(=O)NNC(=O)C(NC(=O)Cc2ccccc2)C(C)C)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0046_gnina_poses.sdf
FXIA-GEN-037062,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCCC(C(=O)O)O1,611,reinvent_denovo,0.9439506531,7.0933589935,-9.20496,466.534,105.17,3.947,2.0,5.0,7.0,0.0,3.683,0.0,0.128,0.169,O=C(NCC(=O)N1CCCCO1)OCC1c2ccccc2-c2ccccc21,CC(CCC(C)C1CCCCC1)CCC1C2CCCCC2C2CCCCC21,444,true,ok,ZOXQWOUMSVMYSS-UHFFFAOYSA-N,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCCC(C(=O)O)O1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0075_gnina_poses.sdf
FXIA-GEN-030004,O=CC1CCC(Cl)=CC1C(O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,613,reinvent_denovo,0.9438726902,6.439391613,-8.63026,427.928,75.63,4.233,2.0,4.0,8.0,0.0,3.76,0.0,0.11,0.189,O=C(NC(Cc1ccccc1)CC1C=CCCC1)OCc1ccccc1,CC(CCC1CCCCC1)CC(CC1CCCCC1)CC1CCCCC1,445,true,ok,VBMNNZSQICVWSL-UHFFFAOYSA-N,O=CC1CCC(Cl)=CC1C(O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0061_gnina_poses.sdf
FXIA-GEN-007328,COc1ccc(Br)c(C(=O)N2CCOCC2CC(=O)O)c1,614,reinvent_denovo,0.9438149333,5.5376844406,-7.45419,358.188,76.07,1.773,1.0,4.0,4.0,0.0,2.71,0.0,0.13,0.162,O=C(c1ccccc1)N1CCOCC1,CC(C1CCCCC1)C1CCCCC1,446,true,ok,FSLGXPNGYPCBPB-UHFFFAOYSA-N,COc1ccc(Br)c(C(=O)N2CCOCC2CC(=O)O)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0015_gnina_poses.sdf
FXIA-GEN-034504,COc1cc(OC)c(C(=O)c2nc(C3CCN(CC4(F)COC4)CC3)cs2)cc1OC,616,reinvent_denovo,0.9437431097,7.3149037361,-7.80277,450.532,70.12,3.318,0.0,8.0,8.0,0.0,2.98,0.0,0.149,0.169,O=C(c1ccccc1)c1nc(C2CCN(CC3COC3)CC2)cs1,CC(C1CCCCC1)C1CCC(C2CCC(CC3CCC3)CC2)C1,447,true,ok,XYPUFHMGYLSIAG-UHFFFAOYSA-N,COc1cc(OC)c(C(=O)c2nc(C3CCN(CC4(F)COC4)CC3)cs2)cc1OC,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0070_gnina_poses.sdf
FXIA-GEN-019564,Cn1c(C(N)=O)cc2c(-c3c[nH]c4ncc(Cl)cc34)ncc(OC(C(=O)O)c3ccccc3)c21,617,reinvent_denovo,0.9437376261,7.5556082726,-10.46434,475.892,136.12,4.074,3.0,5.0,6.0,0.0,3.404,0.0,0.179,0.18,c1ccc(COc2cnc(-c3c[nH]c4ncccc34)c3cc[nH]c23)cc1,C1CCC(CCC2CCC(C3CCC4CCCCC43)C3CCCC23)CC1,448,true,ok,NOIIPVWRVKULSZ-UHFFFAOYSA-N,Cn1c(C(N)=O)cc2c(-c3c[nH]c4ncc(Cl)cc34)ncc(OC(C(=O)O)c3ccccc3)c21,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0040_gnina_poses.sdf
FXIA-GEN-027002,COc1ccc([N+](=O)[O-])cc1C(=O)NC(CC(=O)OC(C)C)c1ccccc1Cl,619,reinvent_denovo,0.9437013865,6.6705331802,-7.88322,420.849,107.77,4.07,1.0,6.0,8.0,0.0,2.66,0.0,0.182,0.182,O=C(NCc1ccccc1)c1ccccc1,CC(CCC1CCCCC1)C1CCCCC1,449,true,ok,SKBLWDAHPDSXDQ-UHFFFAOYSA-N,COc1ccc([N+](=O)[O-])cc1C(=O)NC(CC(=O)OC(C)C)c1ccccc1Cl,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0055_gnina_poses.sdf
FXIA-GEN-036592,O=C1NC2(C(=O)c3ccccc3)C(=O)c3ccccc3NC12C(=O)c1ccccc1,620,reinvent_denovo,0.9436779618,6.2035422325,-8.89484,396.402,92.34,2.668,2.0,5.0,4.0,0.0,3.574,0.0,0.087,0.151,O=C1NC2(C(=O)c3ccccc3)C(=O)c3ccccc3NC12C(=O)c1ccccc1,CC1CC2(C(C)C3CCCCC3)C(C)C3CCCCC3CC12C(C)C1CCCCC1,450,true,ok,ZGVOYNWNGLMFPZ-UHFFFAOYSA-N,O=C1NC2(C(=O)c3ccccc3)C(=O)c3ccccc3NC12C(=O)c1ccccc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0074_gnina_poses.sdf
FXIA-GEN-021217,CN(C)c1ccc(C(=O)NCc2ccco2)cc1NC(=O)c1cccc(Cl)c1,621,reinvent_denovo,0.9436074495,6.4796748161,-8.5544,397.862,74.58,4.181,2.0,4.0,6.0,0.0,2.063,0.0,0.136,0.172,O=C(NCc1ccco1)c1cccc(NC(=O)c2ccccc2)c1,CC(CC1CCCC(C(C)CCC2CCCC2)C1)C1CCCCC1,451,true,ok,ORAAAQTXFGGITH-UHFFFAOYSA-N,CN(C)c1ccc(C(=O)NCc2ccco2)cc1NC(=O)c1cccc(Cl)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0043_gnina_poses.sdf
FXIA-GEN-033625,CS(=O)(=O)c1c(NC(=O)COC(=O)CCc2ccccc2)ccc2ccccc12,622,reinvent_denovo,0.9435942173,6.5069327354,-8.26814,411.479,89.54,3.358,1.0,5.0,7.0,0.0,2.077,0.0,0.109,0.155,O=C(COC(=O)CCc1ccccc1)Nc1ccc2ccccc2c1,CC(CCC(C)CC1CCC2CCCCC2C1)CCC1CCCCC1,452,true,ok,XJRYZTUBVWKPIK-UHFFFAOYSA-N,CS(=O)(=O)c1c(NC(=O)COC(=O)CCc2ccccc2)ccc2ccccc12,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0068_gnina_poses.sdf
FXIA-GEN-009238,COC(=O)C(CCSCC(=O)c1ccc2c(OC)cccc2c1O)NC(C)=O,623,reinvent_denovo,0.9435819983,6.3288874626,-7.64028,405.472,101.93,2.538,2.0,7.0,9.0,0.0,2.836,0.0,0.156,0.156,c1ccc2ccccc2c1,C1CCC2CCCCC2C1,453,true,ok,GXRCEANGXBBVGS-UHFFFAOYSA-N,COC(=O)C(CCSCC(=O)c1ccc2c(OC)cccc2c1O)NC(C)=O,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0019_gnina_poses.sdf
FXIA-GEN-002707,COc1cc(OC)c(C2CCCN2CC(=O)Nc2ccc([N+](=O)[O-])cc2C)cc1OC,624,reinvent_denovo,0.9435694814,6.5510659218,-8.72599,429.473,103.17,3.705,1.0,7.0,8.0,0.0,2.669,0.0,0.152,0.191,O=C(CN1CCCC1c1ccccc1)Nc1ccccc1,CC(CC1CCCCC1)CC1CCCC1C1CCCCC1,454,true,ok,BTRXGBNUIRQZCU-UHFFFAOYSA-N,COc1cc(OC)c(C2CCCN2CC(=O)Nc2ccc([N+](=O)[O-])cc2C)cc1OC,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0006_gnina_poses.sdf
FXIA-GEN-003716,Cn1nncc1-c1ccc(Cn2c(=O)c(O)cn(C(CC(N)=O)c3ccc(F)cc3)c2=O)cc1,626,linkinvent,0.9435298443,7.552093029,-9.53886,464.457,138.03,1.163,2.0,6.0,7.0,0.0,3.368,0.0,0.184,0.34,O=c1ccn(Cc2ccccc2)c(=O)n1Cc1ccc(-c2cnn[nH]2)cc1,CC1CCC(CC2CCCCC2)C(C)C1CC1CCC(C2CCCC2)CC1,455,true,ok,CKBVAZVTEYGPGC-UHFFFAOYSA-N,Cn1nncc1-c1ccc(Cn2c(=O)c(O)cn(C(CC(N)=O)c3ccc(F)cc3)c2=O)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0008_gnina_poses.sdf
FXIA-GEN-006285,CCN(CC)S(=O)(=O)c1ccc(NC(=O)CSc2ccc(N)cc2Cl)cc1,627,reinvent_denovo,0.9434340596,6.7413678169,-7.91346,427.979,92.5,3.684,2.0,5.0,8.0,0.0,2.164,0.0,0.183,0.202,O=C(CSc1ccccc1)Nc1ccccc1,CC(CCC1CCCCC1)CC1CCCCC1,456,true,ok,FARJGIDNOCJECG-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(NC(=O)CSc2ccc(N)cc2Cl)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0013_gnina_poses.sdf
FXIA-GEN-007794,COCCN1CCC(C(=O)NCC2(c3cccc(Cl)c3)OCCCO2)CC1,628,reinvent_denovo,0.9434232116,6.4084954262,-8.22314,396.915,60.03,2.404,1.0,5.0,7.0,0.0,2.616,0.0,0.149,0.209,O=C(NCC1(c2ccccc2)OCCCO1)C1CCNCC1,CC(CCC1(C2CCCCC2)CCCCC1)C1CCCCC1,457,true,ok,GAFSXFDMOMATCA-UHFFFAOYSA-N,COCCN1CCC(C(=O)NCC2(c3cccc(Cl)c3)OCCCO2)CC1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0016_gnina_poses.sdf
FXIA-GEN-003011,CCOc1ccc(CCC(=O)Nc2sc3c(c2C(=O)OC)CCCC3)cc1OC,629,reinvent_denovo,0.9433761239,7.0412421227,-7.12045,417.527,73.86,4.392,1.0,6.0,8.0,0.0,2.167,0.0,0.162,0.165,O=C(CCc1ccccc1)Nc1cc2c(s1)CCCC2,CC(CCC1CCCCC1)CC1CC2CCCCC2C1,458,true,ok,BYSKAFCTGGPXMX-UHFFFAOYSA-N,CCOc1ccc(CCC(=O)Nc2sc3c(c2C(=O)OC)CCCC3)cc1OC,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0007_gnina_poses.sdf
FXIA-GEN-021174,C=CCC1(O)CN(c2ccc(OC)cc2)C(=O)C1c1ccc2c(c1)OCO2,632,reinvent_denovo,0.9432951808,6.1643919945,-8.79438,367.401,68.23,2.862,1.0,5.0,5.0,0.0,3.431,0.0,0.122,0.146,O=C1C(c2ccc3c(c2)OCO3)CCN1c1ccccc1,CC1C(C2CCCCC2)CCC1C1CCC2CCCC2C1,459,true,ok,OQGXSGMJXZSRHM-UHFFFAOYSA-N,C=CCC1(O)CN(c2ccc(OC)cc2)C(=O)C1c1ccc2c(c1)OCO2,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0043_gnina_poses.sdf
FXIA-GEN-037442,O=C(COC(=O)c1cccc(Cl)c1Cl)Nc1ccc2c(c1)OCCO2,637,reinvent_denovo,0.9430959225,6.1525483131,-8.73379,382.199,73.86,3.56,1.0,5.0,4.0,0.0,2.014,0.0,0.163,0.207,O=C(COC(=O)c1ccccc1)Nc1ccc2c(c1)OCCO2,CC(CCC(C)C1CCCCC1)CC1CCC2CCCCC2C1,460,true,ok,ZVSCUOTYSAKEPN-UHFFFAOYSA-N,O=C(COC(=O)c1cccc(Cl)c1Cl)Nc1ccc2c(c1)OCCO2,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0075_gnina_poses.sdf
FXIA-GEN-032023,CC1CCCCC12NC(=O)N(CC(=O)NC1CCCc3ccccc31)C2=O,638,reinvent_denovo,0.9430831075,6.4323143959,-8.74038,369.465,78.51,2.681,2.0,3.0,3.0,0.0,3.708,0.0,0.127,0.193,O=C(CN1C(=O)NC2(CCCCC2)C1=O)NC1CCCc2ccccc21,CC(CC1CCCC2CCCCC21)CC1C(C)CC2(CCCCC2)C1C,461,true,ok,WJFZVRPDUVZPJG-UHFFFAOYSA-N,CC1CCCCC12NC(=O)N(CC(=O)NC1CCCc3ccccc31)C2=O,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0065_gnina_poses.sdf
FXIA-GEN-013149,Cc1ccc(C)c(OCCNS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1,639,reinvent_denovo,0.9430262446,6.1900463104,-7.83387,362.407,101.4,2.095,2.0,5.0,6.0,0.0,2.315,0.0,0.107,0.139,O=c1[nH]c2ccc(S(=O)(=O)NCCOc3ccccc3)cc2o1,CC1CC2CCC(C(C)(C)CCCCC3CCCCC3)CC2C1,462,true,ok,JKTYTQBJKMASKM-UHFFFAOYSA-N,Cc1ccc(C)c(OCCNS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0027_gnina_poses.sdf
FXIA-GEN-000439,COc1ccc(COC(C2COC(C)(Cn3cncn3)O2)C(C)(C)F)cc1,640,reinvent_denovo,0.9429823756,6.5169825554,-7.36881,379.432,67.63,2.752,0.0,6.0,8.0,0.0,3.99,0.0,0.119,0.132,c1ccc(COCC2COC(Cn3cncn3)O2)cc1,C1CCC(CCCC2CCC(CC3CCCC3)C2)CC1,463,true,ok,AHHMXFJMGMBRPY-UHFFFAOYSA-N,COc1ccc(COC(C2COC(C)(Cn3cncn3)O2)C(C)(C)F)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0001_gnina_poses.sdf
FXIA-GEN-008079,O=C(NCC(=O)N1CCC(Oc2ccccn2)C1)c1ccc2c(c1)OCO2,641,reinvent_denovo,0.9429534078,6.3910422325,-9.28027,369.377,89.99,1.22,1.0,6.0,5.0,0.0,2.745,0.0,0.1,0.157,O=C(NCC(=O)N1CCC(Oc2ccccn2)C1)c1ccc2c(c1)OCO2,CC(CCC(C)C1CCC2CCCC2C1)C1CCC(CC2CCCCC2)C1,464,true,ok,GEUJFYQQSZGABD-UHFFFAOYSA-N,O=C(NCC(=O)N1CCC(Oc2ccccn2)C1)c1ccc2c(c1)OCO2,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0017_gnina_poses.sdf
FXIA-GEN-016513,Cn1ccnc1C(NC(=O)CCc1ccc2nc(N)[nH]c2c1)C1CCCCC1,642,reinvent_denovo,0.9429449439,6.8996539116,-8.73959,380.496,101.62,3.249,3.0,4.0,6.0,0.0,3.075,0.0,0.129,0.202,O=C(CCc1ccc2nc[nH]c2c1)NC(c1ncc[nH]1)C1CCCCC1,CC(CCC1CCC2CCCC2C1)CC(C1CCCCC1)C1CCCC1,465,true,ok,LQBMHOROAUOJPP-UHFFFAOYSA-N,Cn1ccnc1C(NC(=O)CCc1ccc2nc(N)[nH]c2c1)C1CCCCC1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0034_gnina_poses.sdf
FXIA-GEN-034651,CN(C(=O)O)c1cc(-c2ccc(Cl)c(Cl)c2)c(NS(C)(=O)=O)cn1,644,reinvent_denovo,0.9429051876,6.1355347633,-7.04945,390.248,99.6,3.541,2.0,4.0,4.0,0.0,2.585,0.0,0.139,0.202,c1ccc(-c2ccncc2)cc1,C1CCC(C2CCCCC2)CC1,466,true,ok,YBAORFZNDLMBAS-UHFFFAOYSA-N,CN(C(=O)O)c1cc(-c2ccc(Cl)c(Cl)c2)c(NS(C)(=O)=O)cn1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0070_gnina_poses.sdf
FXIA-GEN-037184,O=C(COC(=O)COc1ccc(-c2ccccc2)cc1)Nc1ccccc1-c1nnco1,645,reinvent_denovo,0.9429050684,6.4735536575,-8.42907,429.432,103.55,3.964,1.0,7.0,8.0,0.0,2.191,0.0,0.136,0.172,O=C(COC(=O)COc1ccc(-c2ccccc2)cc1)Nc1ccccc1-c1nnco1,CC(CCC(C)CC1CCCCC1C1CCCC1)CCC1CCC(C2CCCCC2)CC1,467,true,ok,ZRLYJCWLSFCBDC-UHFFFAOYSA-N,O=C(COC(=O)COc1ccc(-c2ccccc2)cc1)Nc1ccccc1-c1nnco1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0075_gnina_poses.sdf
FXIA-GEN-010012,CCN(C1CC1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C)cc2Cl)c1,646,reinvent_denovo,0.9428809285,6.1723899841,-7.89059,392.908,66.48,4.074,1.0,3.0,6.0,0.0,2.069,0.0,0.145,0.198,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)NC2CC2)c1,CC(CC1CCCCC1)C1CCCC(C(C)(C)CC2CC2)C1,468,true,ok,HJVXDXIWTUXMRE-UHFFFAOYSA-N,CCN(C1CC1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C)cc2Cl)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0021_gnina_poses.sdf
FXIA-GEN-025003,COC(=O)c1ccc(NC(=O)COC(=O)c2cc3ccccc3o2)c(Cl)c1,649,reinvent_denovo,0.9428021908,6.2776761055,-9.14605,387.775,94.84,3.668,1.0,6.0,5.0,0.0,2.025,0.0,0.148,0.178,O=C(COC(=O)c1cc2ccccc2o1)Nc1ccccc1,CC(CCC(C)C1CC2CCCCC2C1)CC1CCCCC1,469,true,ok,RDLSDOXOPYEWAD-UHFFFAOYSA-N,COC(=O)c1ccc(NC(=O)COC(=O)c2cc3ccccc3o2)c(Cl)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0051_gnina_poses.sdf
FXIA-GEN-024809,NC(=O)c1sccc1NS(=O)(=O)c1ccc(Br)c(N)c1,650,reinvent_denovo,0.9428005219,6.1648168564,-7.23264,376.257,115.28,1.992,3.0,5.0,4.0,0.0,2.385,0.0,0.117,0.125,O=S(=O)(Nc1ccsc1)c1ccccc1,CC(C)(CC1CCCC1)C1CCCCC1,470,true,ok,RAIXTKIXOAAUDG-UHFFFAOYSA-N,NC(=O)c1sccc1NS(=O)(=O)c1ccc(Br)c(N)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0050_gnina_poses.sdf
FXIA-GEN-003185,CCc1nn(C)c(CC2CC(OCc3ccc(OC)cc3)=NCC2C(=O)OC)c1Br,651,reinvent_denovo,0.9427736998,7.0688538551,-7.51737,478.387,74.94,3.721,0.0,6.0,7.0,0.0,3.712,0.0,0.125,0.153,c1ccc(COC2=NCCC(Cc3ccn[nH]3)C2)cc1,C1CCC(CCC2CCCC(CC3CCCC3)C2)CC1,471,true,ok,CBLHRSFBWFZALN-UHFFFAOYSA-N,CCc1nn(C)c(CC2CC(OCc3ccc(OC)cc3)=NCC2C(=O)OC)c1Br,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0007_gnina_poses.sdf
FXIA-GEN-004010,CCCN(CC(=O)Nc1nnc(-c2ccc(C)cc2)s1)C(=O)c1ccco1,652,reinvent_denovo,0.9427486658,6.2037563324,-8.16563,384.461,88.33,3.597,1.0,6.0,7.0,0.0,2.281,0.0,0.115,0.158,O=C(CNC(=O)c1ccco1)Nc1nnc(-c2ccccc2)s1,CC(CCC(C)C1CCCC1)CC1CCC(C2CCCCC2)C1,472,true,ok,CPFUUMHFTUIENS-UHFFFAOYSA-N,CCCN(CC(=O)Nc1nnc(-c2ccc(C)cc2)s1)C(=O)c1ccco1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0009_gnina_poses.sdf
FXIA-GEN-002938,O=C(O)Cc1c(C(=O)C2CCCN2)c2ccccc2n1Cc1ccc2c(c1)OCO2,654,reinvent_denovo,0.9426604509,6.7230124474,-9.047,406.438,89.79,2.98,2.0,5.0,6.0,0.0,3.1,0.0,0.087,0.138,O=C(c1cn(Cc2ccc3c(c2)OCO3)c2ccccc12)C1CCCN1,CC(C1CCCC1)C1CC(CC2CCC3CCCC3C2)C2CCCCC21,473,true,ok,BXQFCGWUFNPGEY-UHFFFAOYSA-N,O=C(O)Cc1c(C(=O)C2CCCN2)c2ccccc2n1Cc1ccc2c(c1)OCO2,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0006_gnina_poses.sdf
